
> max-stoich@1.0.0-rc.1 dev
> next dev

▲ Next.js 16.2.10 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.7.253:3000
- Environments: .env.local
✓ Ready in 378ms

 GET / 200 in 42ms (next.js: 3ms, proxy.ts: 3ms, application-code: 35ms)
 GET /workspace 200 in 48ms (next.js: 3ms, proxy.ts: 3ms, application-code: 42ms)
 GET / 200 in 40ms (next.js: 3ms, proxy.ts: 2ms, application-code: 35ms)
 GET / 200 in 37ms (next.js: 4ms, proxy.ts: 2ms, application-code: 31ms)
 GET /emi 200 in 102ms (next.js: 5ms, proxy.ts: 5ms, application-code: 91ms)
 GET /emi 200 in 102ms (next.js: 44ms, proxy.ts: 4ms, application-code: 54ms)
 GET / 200 in 74ms (next.js: 32ms, proxy.ts: 4ms, application-code: 38ms)
 GET / 200 in 40ms (next.js: 3ms, proxy.ts: 2ms, application-code: 35ms)
 GET /workspace 200 in 50ms (next.js: 6ms, proxy.ts: 3ms, application-code: 41ms)
 GET /compare 200 in 348ms (next.js: 101ms, proxy.ts: 2ms, application-code: 245ms)
 GET /workspace 200 in 44ms (next.js: 4ms, proxy.ts: 3ms, application-code: 37ms)
 GET / 200 in 38ms (next.js: 2ms, proxy.ts: 2ms, application-code: 33ms)
 GET / 200 in 43ms (next.js: 5ms, proxy.ts: 3ms, application-code: 36ms)
 GET /workspace 200 in 46ms (next.js: 5ms, proxy.ts: 3ms, application-code: 38ms)
 GET /compare 200 in 44ms (next.js: 4ms, proxy.ts: 3ms, application-code: 37ms)
 GET /workspace 200 in 45ms (next.js: 3ms, proxy.ts: 3ms, application-code: 39ms)
 GET /compare 200 in 43ms (next.js: 3ms, proxy.ts: 2ms, application-code: 38ms)
 GET /workspace 200 in 51ms (next.js: 4ms, proxy.ts: 3ms, application-code: 44ms)
 GET /compare 200 in 42ms (next.js: 3ms, proxy.ts: 3ms, application-code: 37ms)
 GET /workspace 200 in 48ms (next.js: 3ms, proxy.ts: 2ms, application-code: 42ms)
 GET /compare 200 in 38ms (next.js: 3ms, proxy.ts: 2ms, application-code: 33ms)
 GET /workspace 200 in 49ms (next.js: 3ms, proxy.ts: 2ms, application-code: 43ms)
 GET /compare 200 in 39ms (next.js: 3ms, proxy.ts: 2ms, application-code: 33ms)
 GET /workspace 200 in 45ms (next.js: 3ms, proxy.ts: 2ms, application-code: 39ms)
 GET /compare 200 in 37ms (next.js: 2ms, proxy.ts: 2ms, application-code: 33ms)
 GET /workspace 200 in 40ms (next.js: 3ms, proxy.ts: 2ms, application-code: 35ms)
 GET /compare 200 in 40ms (next.js: 3ms, proxy.ts: 2ms, application-code: 35ms)
 GET /workspace 200 in 43ms (next.js: 2ms, proxy.ts: 3ms, application-code: 38ms)
 GET /compare 200 in 43ms (next.js: 2ms, proxy.ts: 2ms, application-code: 38ms)
 GET /workspace 200 in 42ms (next.js: 2ms, proxy.ts: 2ms, application-code: 37ms)
 GET /compare 200 in 43ms (next.js: 3ms, proxy.ts: 2ms, application-code: 37ms)
 GET /compare 200 in 50ms (next.js: 4ms, proxy.ts: 2ms, application-code: 44ms)
 GET /emi 200 in 38ms (next.js: 3ms, proxy.ts: 2ms, application-code: 33ms)
 GET /compare 200 in 49ms (next.js: 2ms, proxy.ts: 3ms, application-code: 44ms)
 GET /workspace 200 in 40ms (next.js: 3ms, proxy.ts: 3ms, application-code: 34ms)
 GET / 200 in 47ms (next.js: 3ms, proxy.ts: 3ms, application-code: 42ms)
 GET / 200 in 40ms (next.js: 4ms, proxy.ts: 3ms, application-code: 34ms)
 GET /emi 200 in 152ms (next.js: 6ms, proxy.ts: 3ms, application-code: 142ms)
 GET /workspace 200 in 125ms (next.js: 20ms, proxy.ts: 17ms, application-code: 88ms)
 GET /emi 200 in 130ms (next.js: 6ms, proxy.ts: 16ms, application-code: 108ms)
 GET /compare 200 in 53ms (next.js: 4ms, proxy.ts: 4ms, application-code: 45ms)
 GET /workspace 200 in 54ms (next.js: 4ms, proxy.ts: 3ms, application-code: 47ms)
 GET /compare 200 in 73ms (next.js: 4ms, proxy.ts: 3ms, application-code: 66ms)
 GET /workspace 200 in 52ms (next.js: 5ms, proxy.ts: 4ms, application-code: 42ms)
 GET /compare 200 in 48ms (next.js: 3ms, proxy.ts: 3ms, application-code: 43ms)
 GET /workspace 200 in 37ms (next.js: 3ms, proxy.ts: 2ms, application-code: 31ms)
 GET /compare 200 in 57ms (next.js: 4ms, proxy.ts: 3ms, application-code: 51ms)
 GET /workspace 200 in 36ms (next.js: 3ms, proxy.ts: 2ms, application-code: 30ms)
 GET /compare 200 in 47ms (next.js: 3ms, proxy.ts: 2ms, application-code: 42ms)
 GET /workspace 200 in 38ms (next.js: 3ms, proxy.ts: 2ms, application-code: 32ms)
 GET /compare 200 in 50ms (next.js: 3ms, proxy.ts: 2ms, application-code: 44ms)
 GET /workspace 200 in 38ms (next.js: 3ms, proxy.ts: 2ms, application-code: 33ms)
 GET /compare 200 in 57ms (next.js: 4ms, proxy.ts: 3ms, application-code: 50ms)
 GET /workspace 200 in 46ms (next.js: 5ms, proxy.ts: 4ms, application-code: 36ms)
 GET /compare 200 in 41ms (next.js: 4ms, proxy.ts: 2ms, application-code: 35ms)
 GET /workspace 200 in 44ms (next.js: 5ms, proxy.ts: 3ms, application-code: 35ms)
 GET /compare 200 in 52ms (next.js: 3ms, proxy.ts: 2ms, application-code: 47ms)
 GET /compare 200 in 39ms (next.js: 3ms, proxy.ts: 2ms, application-code: 34ms)
 GET / 200 in 65ms (next.js: 4ms, proxy.ts: 3ms, application-code: 58ms)
 GET / 200 in 48ms (next.js: 3ms, proxy.ts: 3ms, application-code: 42ms)
 GET /workspace 200 in 874ms (next.js: 45ms, proxy.ts: 6ms, application-code: 823ms)
 GET /workspace 200 in 761ms (next.js: 98ms, proxy.ts: 97ms, application-code: 565ms)
 GET /workspace 200 in 754ms (next.js: 37ms, proxy.ts: 93ms, application-code: 624ms)
 GET /workspace 200 in 704ms (next.js: 122ms, proxy.ts: 46ms, application-code: 536ms)
 GET /workspace 200 in 569ms (next.js: 27ms, proxy.ts: 76ms, application-code: 465ms)
 GET /workspace 200 in 570ms (next.js: 42ms, proxy.ts: 77ms, application-code: 452ms)
 GET /emi 200 in 591ms (next.js: 56ms, proxy.ts: 77ms, application-code: 458ms)
 GET /emi 200 in 592ms (next.js: 69ms, proxy.ts: 76ms, application-code: 447ms)
 GET /emi 200 in 592ms (next.js: 82ms, proxy.ts: 76ms, application-code: 434ms)
 GET /emi 200 in 601ms (next.js: 100ms, proxy.ts: 77ms, application-code: 424ms)
 GET /compare 200 in 711ms (next.js: 14ms, proxy.ts: 15ms, application-code: 682ms)
 GET /emi 200 in 1311ms (next.js: 193ms, proxy.ts: 103ms, application-code: 1015ms)
 GET /workspace 200 in 949ms (next.js: 126ms, proxy.ts: 48ms, application-code: 775ms)
 GET /emi 200 in 1010ms (next.js: 49ms, proxy.ts: 79ms, application-code: 883ms)
 GET /workspace 200 in 937ms (next.js: 215ms, proxy.ts: 35ms, application-code: 687ms)
 GET /workspace 200 in 1362ms (next.js: 78ms, proxy.ts: 234ms, application-code: 1050ms)
 GET /workspace 200 in 1232ms (next.js: 86ms, proxy.ts: 128ms, application-code: 1018ms)
 GET /workspace 200 in 1151ms (next.js: 36ms, proxy.ts: 136ms, application-code: 979ms)
 GET / 200 in 1053ms (next.js: 76ms, proxy.ts: 78ms, application-code: 899ms)
 GET /demo 200 in 980ms (next.js: 197ms, proxy.ts: 48ms, application-code: 734ms)
 GET /demo 200 in 575ms (next.js: 37ms, proxy.ts: 111ms, application-code: 428ms)
 GET /compare 200 in 1570ms (next.js: 19ms, proxy.ts: 12ms, application-code: 1540ms)
 GET /auth/callback?next=https://attacker.invalid/ 307 in 202ms (next.js: 101ms, proxy.ts: 66ms, application-code: 35ms)
 GET /compare 200 in 1597ms (next.js: 22ms, proxy.ts: 20ms, application-code: 1555ms)
 GET /demo 200 in 2.0s (next.js: 60ms, proxy.ts: 21ms, application-code: 1956ms)
 GET /demo 200 in 2.1s (next.js: 125ms, proxy.ts: 20ms, application-code: 1930ms)
 GET /workspace 500 in 1895ms (next.js: 42ms, proxy.ts: 147ms, application-code: 1706ms)
 GET /account/cloud-data 200 in 1826ms (next.js: 316ms, proxy.ts: 42ms, application-code: 1468ms)
 GET /workspace 200 in 938ms (next.js: 112ms, proxy.ts: 67ms, application-code: 759ms)
 GET /workspace 200 in 933ms (next.js: 133ms, proxy.ts: 48ms, application-code: 752ms)
 GET /workspace 200 in 783ms (next.js: 360ms, proxy.ts: 49ms, application-code: 374ms)
 GET /auth/error?reason=invalid-callback 200 in 815ms (next.js: 168ms, proxy.ts: 70ms, application-code: 577ms)
 GET /emi 200 in 2.1s (next.js: 63ms, proxy.ts: 76ms, application-code: 1917ms)
 GET /workspace 200 in 2.1s (next.js: 52ms, proxy.ts: 92ms, application-code: 1978ms)
 GET /compare 500 in 2.1s (next.js: 36ms, proxy.ts: 32ms, application-code: 2.1s)
 GET /settings 200 in 2.2s (next.js: 345ms, proxy.ts: 25ms, application-code: 1830ms)
 GET /workspace 200 in 2.1s (next.js: 72ms, proxy.ts: 1261ms, application-code: 810ms)
 GET /workspace 200 in 968ms (next.js: 139ms, proxy.ts: 102ms, application-code: 727ms)
 GET /workspace 200 in 758ms (next.js: 204ms, proxy.ts: 87ms, application-code: 466ms)
 GET /signup 200 in 776ms (next.js: 173ms, proxy.ts: 88ms, application-code: 515ms)
 GET /workspace 200 in 544ms (next.js: 31ms, proxy.ts: 59ms, application-code: 455ms)
 GET /workspace 200 in 555ms (next.js: 46ms, proxy.ts: 58ms, application-code: 451ms)
 GET /settings 200 in 823ms (next.js: 33ms, proxy.ts: 30ms, application-code: 760ms)
 GET /login 200 in 2.5s (next.js: 207ms, proxy.ts: 58ms, application-code: 2.3s)
 GET /compare 200 in 2.8s (next.js: 55ms, proxy.ts: 73ms, application-code: 2.7s)
 GET /compare 500 in 1590ms (next.js: 84ms, proxy.ts: 54ms, application-code: 1452ms)
 GET /workspace 200 in 1575ms (next.js: 172ms, proxy.ts: 46ms, application-code: 1357ms)
 GET /workspace 200 in 811ms (next.js: 49ms, proxy.ts: 98ms, application-code: 665ms)
 GET /workspace 200 in 771ms (next.js: 84ms, proxy.ts: 52ms, application-code: 635ms)
 GET /workspace 200 in 762ms (next.js: 119ms, proxy.ts: 44ms, application-code: 599ms)
 GET /demo 200 in 732ms (next.js: 73ms, proxy.ts: 214ms, application-code: 445ms)
 GET /compare 200 in 794ms (next.js: 254ms, proxy.ts: 154ms, application-code: 387ms)
 GET /demo 200 in 1894ms (next.js: 839ms, proxy.ts: 62ms, application-code: 993ms)
 GET /workspace 200 in 1018ms (next.js: 204ms, proxy.ts: 148ms, application-code: 667ms)
 GET /settings 200 in 1024ms (next.js: 158ms, proxy.ts: 147ms, application-code: 719ms)
 GET /settings 200 in 1029ms (next.js: 96ms, proxy.ts: 146ms, application-code: 788ms)
 GET /demo 200 in 1154ms (next.js: 231ms, proxy.ts: 150ms, application-code: 773ms)
 GET /workspace 200 in 933ms (next.js: 17ms, proxy.ts: 15ms, application-code: 901ms)
 GET /workspace 200 in 1178ms (next.js: 27ms, proxy.ts: 128ms, application-code: 1023ms)
 GET /workspace 200 in 1057ms (next.js: 42ms, proxy.ts: 48ms, application-code: 967ms)
 GET /workspace 200 in 1075ms (next.js: 123ms, proxy.ts: 37ms, application-code: 915ms)
 GET /workspace 200 in 1395ms (next.js: 67ms, proxy.ts: 151ms, application-code: 1177ms)
 GET /workspace 200 in 1303ms (next.js: 129ms, proxy.ts: 75ms, application-code: 1100ms)
 GET /workspace 200 in 1308ms (next.js: 104ms, proxy.ts: 74ms, application-code: 1130ms)
 GET /workspace 200 in 1258ms (next.js: 54ms, proxy.ts: 185ms, application-code: 1019ms)
 GET /workspace 200 in 1074ms (next.js: 63ms, proxy.ts: 59ms, application-code: 952ms)
 GET /workspace 200 in 1070ms (next.js: 121ms, proxy.ts: 52ms, application-code: 898ms)
 GET /print?job=c8e3695b-54cf-4773-b98f-5829da06ceba 200 in 981ms (next.js: 215ms, proxy.ts: 147ms, application-code: 619ms)
 GET /compare 200 in 525ms (next.js: 44ms, proxy.ts: 35ms, application-code: 446ms)
 GET / 200 in 537ms (next.js: 65ms, proxy.ts: 37ms, application-code: 434ms)
 GET /settings 200 in 1617ms (next.js: 167ms, proxy.ts: 44ms, application-code: 1406ms)
 GET / 200 in 674ms (next.js: 96ms, proxy.ts: 116ms, application-code: 462ms)
 GET / 200 in 603ms (next.js: 118ms, proxy.ts: 90ms, application-code: 395ms)
 GET /print?job=print-letter-2-3-portrait 200 in 977ms (next.js: 59ms, proxy.ts: 28ms, application-code: 889ms)
 GET /workspace 200 in 828ms (next.js: 59ms, proxy.ts: 54ms, application-code: 715ms)
 GET / 200 in 799ms (next.js: 117ms, proxy.ts: 32ms, application-code: 651ms)
 GET / 200 in 800ms (next.js: 142ms, proxy.ts: 38ms, application-code: 620ms)
 GET / 200 in 593ms (next.js: 55ms, proxy.ts: 105ms, application-code: 433ms)
 GET / 200 in 593ms (next.js: 81ms, proxy.ts: 104ms, application-code: 408ms)
 GET / 200 in 603ms (next.js: 103ms, proxy.ts: 104ms, application-code: 397ms)
 GET / 200 in 403ms (next.js: 45ms, proxy.ts: 69ms, application-code: 289ms)
 GET /print?job=print-letter-6-2-portrait 200 in 527ms (next.js: 43ms, proxy.ts: 40ms, application-code: 444ms)
 GET /print?job=print-letter-4-3-portrait 200 in 549ms (next.js: 61ms, proxy.ts: 84ms, application-code: 404ms)
 GET /compare 200 in 656ms (next.js: 57ms, proxy.ts: 58ms, application-code: 541ms)
 GET / 200 in 659ms (next.js: 85ms, proxy.ts: 53ms, application-code: 520ms)
 GET /print?job=print-letter-4-3-landscape 200 in 1226ms (next.js: 129ms, proxy.ts: 56ms, application-code: 1041ms)
 GET /print?job=print-letter-2-3-landscape 200 in 1244ms (next.js: 219ms, proxy.ts: 49ms, application-code: 977ms)
 GET / 200 in 1266ms (next.js: 89ms, proxy.ts: 86ms, application-code: 1092ms)
 GET /print?job=print-a4-4-3-portrait 200 in 1273ms (next.js: 70ms, proxy.ts: 87ms, application-code: 1116ms)
 GET /print?job=print-letter-6-2-landscape 200 in 1279ms (next.js: 54ms, proxy.ts: 88ms, application-code: 1136ms)
 GET /print?job=print-a4-2-3-portrait 200 in 1283ms (next.js: 38ms, proxy.ts: 88ms, application-code: 1157ms)
 GET / 500 in 1238ms (next.js: 194ms, proxy.ts: 28ms, application-code: 1016ms)
 GET /settings 200 in 1239ms (next.js: 104ms, proxy.ts: 133ms, application-code: 1001ms)
 GET /print?job=print-a4-6-2-portrait 200 in 1134ms (next.js: 257ms, proxy.ts: 125ms, application-code: 753ms)
 GET /print?job=print-a4-2-3-landscape 200 in 2.1s (next.js: 102ms, proxy.ts: 43ms, application-code: 1929ms)
 GET / 200 in 2.6s (next.js: 225ms, proxy.ts: 81ms, application-code: 2.3s)
 GET / 200 in 2.2s (next.js: 57ms, proxy.ts: 98ms, application-code: 2.1s)
 GET / 500 in 2.2s (next.js: 96ms, proxy.ts: 85ms, application-code: 2.0s)
 GET / 200 in 2.1s (next.js: 190ms, proxy.ts: 41ms, application-code: 1918ms)
 GET /labs 200 in 2.2s (next.js: 362ms, proxy.ts: 41ms, application-code: 1750ms)
 GET / 200 in 2.2s (next.js: 172ms, proxy.ts: 40ms, application-code: 1948ms)
 GET /labs/invitations/accept?token=test-token 500 in 2.0s (next.js: 137ms, proxy.ts: 733ms, application-code: 1171ms)
 GET /print?job=print-a4-4-3-landscape 200 in 1416ms (next.js: 324ms, proxy.ts: 85ms, application-code: 1007ms)
 GET /print?job=print-a4-6-2-landscape 200 in 455ms (next.js: 36ms, proxy.ts: 47ms, application-code: 373ms)
 GET /workspace 200 in 2.0s (next.js: 206ms, proxy.ts: 60ms, application-code: 1761ms)
 GET /workspace 200 in 1808ms (next.js: 49ms, proxy.ts: 80ms, application-code: 1679ms)
 GET /workspace 200 in 1143ms (next.js: 107ms, proxy.ts: 82ms, application-code: 954ms)
 GET /print?job=print-letter-6-14-landscape 200 in 1148ms (next.js: 71ms, proxy.ts: 78ms, application-code: 998ms)
 GET /print?job=print-a4-6-2-landscape 200 in 1150ms (next.js: 131ms, proxy.ts: 84ms, application-code: 935ms)
 GET /workspace 200 in 1130ms (next.js: 206ms, proxy.ts: 53ms, application-code: 871ms)
 GET /workspace 200 in 1137ms (next.js: 189ms, proxy.ts: 54ms, application-code: 894ms)
 GET /print?job=print-letter-6-2-portrait 200 in 2.4s (next.js: 58ms, proxy.ts: 395ms, application-code: 1997ms)
 GET /print?job=print-letter-4-2-portrait 200 in 2.5s (next.js: 35ms, proxy.ts: 393ms, application-code: 2.0s)
 GET /print?job=print-letter-4-3-landscape 200 in 2.5s (next.js: 47ms, proxy.ts: 394ms, application-code: 2.0s)
 GET /workspace 200 in 522ms (next.js: 56ms, proxy.ts: 28ms, application-code: 438ms)
 GET /workspace 200 in 537ms (next.js: 61ms, proxy.ts: 45ms, application-code: 431ms)
 GET /workspace 200 in 764ms (next.js: 53ms, proxy.ts: 59ms, application-code: 651ms)
 GET /workspace 200 in 648ms (next.js: 48ms, proxy.ts: 35ms, application-code: 565ms)
 GET /workspace 200 in 655ms (next.js: 91ms, proxy.ts: 99ms, application-code: 464ms)
 GET /workspace 200 in 581ms (next.js: 112ms, proxy.ts: 81ms, application-code: 389ms)
 GET /compare 200 in 234ms (next.js: 46ms, proxy.ts: 38ms, application-code: 150ms)
 GET /compare 200 in 924ms (next.js: 197ms, proxy.ts: 77ms, application-code: 650ms)
 GET /compare 200 in 306ms (next.js: 43ms, proxy.ts: 34ms, application-code: 229ms)
 GET /settings 200 in 306ms (next.js: 60ms, proxy.ts: 42ms, application-code: 204ms)
 GET /settings 200 in 401ms (next.js: 35ms, proxy.ts: 78ms, application-code: 288ms)
 GET /settings 200 in 353ms (next.js: 83ms, proxy.ts: 35ms, application-code: 235ms)
 GET /workspace 200 in 358ms (next.js: 91ms, proxy.ts: 64ms, application-code: 203ms)
 GET /workspace 200 in 68ms (next.js: 10ms, proxy.ts: 18ms, application-code: 40ms)
 GET /compare 200 in 359ms (next.js: 15ms, proxy.ts: 14ms, application-code: 330ms)
 GET /compare 200 in 468ms (next.js: 43ms, proxy.ts: 73ms, application-code: 352ms)
 GET /workspace 200 in 453ms (next.js: 78ms, proxy.ts: 37ms, application-code: 339ms)
 GET /workspace 200 in 711ms (next.js: 65ms, proxy.ts: 13ms, application-code: 633ms)
 GET /settings 200 in 443ms (next.js: 71ms, proxy.ts: 71ms, application-code: 302ms)
 GET /compare 200 in 247ms (next.js: 48ms, proxy.ts: 72ms, application-code: 127ms)
 GET /workspace 200 in 537ms (next.js: 98ms, proxy.ts: 71ms, application-code: 367ms)
 GET /workspace 200 in 438ms (next.js: 73ms, proxy.ts: 106ms, application-code: 259ms)
 GET /workspace 200 in 495ms (next.js: 26ms, proxy.ts: 30ms, application-code: 439ms)
 GET /settings 200 in 547ms (next.js: 40ms, proxy.ts: 32ms, application-code: 475ms)
 GET /workspace 200 in 549ms (next.js: 126ms, proxy.ts: 32ms, application-code: 391ms)
 GET /workspace 200 in 326ms (next.js: 28ms, proxy.ts: 26ms, application-code: 272ms)
 GET /workspace 200 in 758ms (next.js: 42ms, proxy.ts: 32ms, application-code: 684ms)
 GET /workspace 200 in 889ms (next.js: 48ms, proxy.ts: 39ms, application-code: 802ms)
 GET /workspace 200 in 917ms (next.js: 107ms, proxy.ts: 50ms, application-code: 760ms)
 GET /workspace 200 in 626ms (next.js: 42ms, proxy.ts: 41ms, application-code: 544ms)
 GET /workspace 200 in 613ms (next.js: 150ms, proxy.ts: 23ms, application-code: 440ms)
 GET /workspace 200 in 533ms (next.js: 47ms, proxy.ts: 113ms, application-code: 373ms)
 GET /workspace 200 in 504ms (next.js: 91ms, proxy.ts: 40ms, application-code: 373ms)
 GET /workspace 200 in 580ms (next.js: 35ms, proxy.ts: 38ms, application-code: 507ms)
 GET /workspace 200 in 572ms (next.js: 49ms, proxy.ts: 59ms, application-code: 464ms)
 GET /workspace 200 in 582ms (next.js: 75ms, proxy.ts: 46ms, application-code: 462ms)
 GET /workspace 200 in 384ms (next.js: 14ms, proxy.ts: 9ms, application-code: 361ms)
 GET /workspace 200 in 450ms (next.js: 106ms, proxy.ts: 47ms, application-code: 297ms)
 GET /workspace 200 in 697ms (next.js: 22ms, proxy.ts: 13ms, application-code: 662ms)
 GET /compare 200 in 753ms (next.js: 122ms, proxy.ts: 116ms, application-code: 515ms)
 GET /settings 200 in 661ms (next.js: 57ms, proxy.ts: 153ms, application-code: 451ms)
 GET /workspace 200 in 660ms (next.js: 82ms, proxy.ts: 153ms, application-code: 425ms)
 GET /print?job=ab6276ff-b489-447b-a20f-41850a8965d6 200 in 551ms (next.js: 128ms, proxy.ts: 77ms, application-code: 346ms)
 GET /workspace 200 in 1031ms (next.js: 24ms, proxy.ts: 59ms, application-code: 947ms)
 GET /settings 200 in 1026ms (next.js: 56ms, proxy.ts: 57ms, application-code: 913ms)
 GET /compare 200 in 938ms (next.js: 53ms, proxy.ts: 85ms, application-code: 800ms)
 GET /workspace 200 in 931ms (next.js: 86ms, proxy.ts: 72ms, application-code: 773ms)
 GET /compare 500 in 908ms (next.js: 120ms, proxy.ts: 48ms, application-code: 741ms)
 GET /workspace 200 in 897ms (next.js: 155ms, proxy.ts: 76ms, application-code: 666ms)
 GET /compare 200 in 714ms (next.js: 38ms, proxy.ts: 298ms, application-code: 378ms)
 GET /compare 200 in 1220ms (next.js: 426ms, proxy.ts: 50ms, application-code: 744ms)
 GET /workspace 200 in 1229ms (next.js: 444ms, proxy.ts: 50ms, application-code: 735ms)
 GET /demo 500 in 1270ms (next.js: 404ms, proxy.ts: 50ms, application-code: 817ms)
 GET /workspace 200 in 858ms (next.js: 106ms, proxy.ts: 300ms, application-code: 452ms)
 GET /settings 200 in 2.1s (next.js: 49ms, proxy.ts: 77ms, application-code: 1999ms)
 GET /compare 200 in 2.1s (next.js: 39ms, proxy.ts: 1410ms, application-code: 646ms)
 GET /compare 200 in 2.0s (next.js: 65ms, proxy.ts: 1361ms, application-code: 619ms)
 GET /compare 200 in 2.1s (next.js: 80ms, proxy.ts: 1362ms, application-code: 617ms)
 GET /settings 200 in 603ms (next.js: 31ms, proxy.ts: 81ms, application-code: 490ms)
 GET /settings 200 in 555ms (next.js: 73ms, proxy.ts: 28ms, application-code: 454ms)
 GET /settings 200 in 560ms (next.js: 125ms, proxy.ts: 20ms, application-code: 415ms)
 GET /compare 200 in 1721ms (next.js: 28ms, proxy.ts: 24ms, application-code: 1669ms)
 GET /settings 200 in 1838ms (next.js: 35ms, proxy.ts: 139ms, application-code: 1664ms)
 GET /compare 200 in 1743ms (next.js: 104ms, proxy.ts: 60ms, application-code: 1579ms)
 GET /compare 200 in 1752ms (next.js: 85ms, proxy.ts: 60ms, application-code: 1607ms)
 GET /account 200 in 1857ms (next.js: 713ms, proxy.ts: 61ms, application-code: 1083ms)
 GET /settings 200 in 849ms (next.js: 55ms, proxy.ts: 135ms, application-code: 659ms)
 GET /settings 200 in 472ms (next.js: 43ms, proxy.ts: 79ms, application-code: 350ms)
 GET /labs 200 in 1027ms (next.js: 123ms, proxy.ts: 25ms, application-code: 878ms)
 GET /settings 200 in 1027ms (next.js: 32ms, proxy.ts: 28ms, application-code: 967ms)
 GET /workspace 200 in 945ms (next.js: 71ms, proxy.ts: 111ms, application-code: 763ms)
 GET /workspace 200 in 869ms (next.js: 103ms, proxy.ts: 48ms, application-code: 718ms)
 GET /workspace 200 in 875ms (next.js: 91ms, proxy.ts: 47ms, application-code: 738ms)
 GET /settings 200 in 879ms (next.js: 77ms, proxy.ts: 46ms, application-code: 755ms)
 GET /login 500 in 998ms (next.js: 52ms, proxy.ts: 129ms, application-code: 818ms)
 GET /settings 200 in 881ms (next.js: 114ms, proxy.ts: 49ms, application-code: 718ms)
 GET /workspace 200 in 899ms (next.js: 148ms, proxy.ts: 82ms, application-code: 668ms)
 GET /workspace 200 in 905ms (next.js: 180ms, proxy.ts: 84ms, application-code: 641ms)
 GET /compare 200 in 909ms (next.js: 121ms, proxy.ts: 83ms, application-code: 704ms)
 GET /demo 200 in 1569ms (next.js: 53ms, proxy.ts: 645ms, application-code: 871ms)
 GET /account 200 in 935ms (next.js: 124ms, proxy.ts: 198ms, application-code: 613ms)
 GET /workspace 200 in 534ms (next.js: 59ms, proxy.ts: 29ms, application-code: 446ms)
 GET /labs 200 in 850ms (next.js: 25ms, proxy.ts: 20ms, application-code: 804ms)
 GET /workspace 200 in 809ms (next.js: 80ms, proxy.ts: 85ms, application-code: 644ms)
 GET /workspace 200 in 818ms (next.js: 44ms, proxy.ts: 85ms, application-code: 689ms)
 GET /workspace 200 in 782ms (next.js: 102ms, proxy.ts: 145ms, application-code: 535ms)
 GET /workspace 200 in 649ms (next.js: 43ms, proxy.ts: 95ms, application-code: 511ms)
 GET /workspace 200 in 679ms (next.js: 102ms, proxy.ts: 33ms, application-code: 544ms)
 GET /settings 200 in 718ms (next.js: 37ms, proxy.ts: 55ms, application-code: 626ms)
 GET /settings 200 in 668ms (next.js: 45ms, proxy.ts: 35ms, application-code: 588ms)
 GET /demo 200 in 731ms (next.js: 89ms, proxy.ts: 70ms, application-code: 572ms)
 GET /workspace 200 in 595ms (next.js: 52ms, proxy.ts: 125ms, application-code: 418ms)
 GET /compare 200 in 557ms (next.js: 74ms, proxy.ts: 76ms, application-code: 407ms)
 GET /workspace 200 in 1194ms (next.js: 48ms, proxy.ts: 37ms, application-code: 1109ms)
 GET /materials 200 in 1190ms (next.js: 299ms, proxy.ts: 67ms, application-code: 824ms)
 GET /workspace 200 in 1146ms (next.js: 592ms, proxy.ts: 33ms, application-code: 521ms)
 GET /workspace 200 in 596ms (next.js: 39ms, proxy.ts: 111ms, application-code: 446ms)
 GET /workspace 200 in 598ms (next.js: 58ms, proxy.ts: 112ms, application-code: 428ms)
 GET /workspace 200 in 538ms (next.js: 98ms, proxy.ts: 50ms, application-code: 390ms)
 GET /compare 200 in 509ms (next.js: 89ms, proxy.ts: 78ms, application-code: 343ms)
 GET /recipes 200 in 1330ms (next.js: 276ms, proxy.ts: 54ms, application-code: 1000ms)
 GET /compare 200 in 657ms (next.js: 56ms, proxy.ts: 77ms, application-code: 524ms)
 GET /workspace 200 in 654ms (next.js: 117ms, proxy.ts: 80ms, application-code: 457ms)
 GET / 200 in 624ms (next.js: 207ms, proxy.ts: 54ms, application-code: 363ms)
 GET /compare 200 in 424ms (next.js: 29ms, proxy.ts: 41ms, application-code: 353ms)
 GET /workspace 200 in 669ms (next.js: 40ms, proxy.ts: 35ms, application-code: 594ms)
 GET /workspace 200 in 606ms (next.js: 81ms, proxy.ts: 42ms, application-code: 483ms)
 GET /compare 200 in 352ms (next.js: 47ms, proxy.ts: 46ms, application-code: 259ms)
 GET /workspace 200 in 720ms (next.js: 41ms, proxy.ts: 145ms, application-code: 534ms)
 GET /compare 200 in 274ms (next.js: 82ms, proxy.ts: 37ms, application-code: 154ms)
 GET /workspace 200 in 427ms (next.js: 45ms, proxy.ts: 40ms, application-code: 343ms)
 GET /print?job=ddd7f1de-f44c-445c-adba-7b6933304b7b 200 in 500ms (next.js: 24ms, proxy.ts: 23ms, application-code: 453ms)
 GET /compare 200 in 549ms (next.js: 23ms, proxy.ts: 50ms, application-code: 476ms)
 GET /workspace 200 in 332ms (next.js: 40ms, proxy.ts: 57ms, application-code: 234ms)
 GET /workspace 200 in 868ms (next.js: 17ms, proxy.ts: 30ms, application-code: 821ms)
